venueid|userid|score|time|comment
18|605|4.0|1.0|สวยงาม แต่หาของกินยากและไกล
18|3303|5.0|2.0|เป็นพระอารามหลวง เป็นวัดที่ประดิษฐานของหลวงพ่อพระใส ท่านเป็นที่ีเคารพสักการะของทั้งชาวไทยและชาวสปป.ลาว
18|7176|5.0|3.0|ปีนี้โชคดีมากมีโอกาสได้ร่วมทำบุญหล่อเทียนพรรษา..สาธุขอให้ชีวิตพบเจอแสงสว่างโชติช่วงชัชวาลดุจดังแสงเทียนด้วยเทอญ...สาธุ
18|5256|5.0|1.0|หลวงพ่อพระใส มาหนองคายต้องแวะค่ะ ศักดิ์สิทธิ์มากๆ
18|7177|4.0|1.0|พุทธศาสนิกชนคนไทยและพื่อนบ้านยังมากราบไหว้เป็นที่พึ่งทางฝจตลอด จ้า
18|7178|5.0|4.0|มาแต่เช้าได้กราบหลวงพ่อพระใส  แถมคราวนี้มีบุญมากได้กราบครูบาแสงหล้า วัดท่าขี้เหล็ก เป็นสังฆราชพม่า มาคราวนี้โชคดีมาก บุญถึงที่ได้กราบ
18|7179|4.0|2.0|มีพระอุโบสถ และ พระธาตุที่สวยมาก
18|4206|5.0|1.0|เป็น​ทางผ่าน​จากลานพญานาค​คู่​ออกมาถนนใหญ่​ เลยแวะจอดเข้าห้องน้ำ​
18|6544|5.0|1.0|ผ่านไปหนองคายต้องไปไหว้หลวงพ่อพระใส วัดโพธิ์ชัย ด้วยนะครับ
18|2013|5.0|3.0|หลวงพ่อพระใส ศูนย์รวมจิตใจในทางพระพุทธศาสนาของชาวหนองคายและคนไทยทั้งประเทศ
18|5234|4.0|1.0|เป็นวัดคู่บ้านคู่เมืองจังหวัดหนองคาย ใครผ่านไปแวะสักการะกราบไหว้ ทำบุญได้นะคะ
18|7180|5.0|1.0|ชอบมากๆๆ
18|7181|5.0|3.0|ขอเชิญมาจากกราบไหว้..ขอพร..หลวงพ่อพระใสกันนะครับ..ถ้าใครมาหนองคายแล้วไม่ได้มากราบหลวงพ่อแสดงว่ามาไม่ถึงครับ
18|7182|5.0|1.0|หลวงพ่อพระใสสิ่งศักศ้สิทธิ์ช่วยประเทศไทยดัวยครับ
18|7183|4.0|1.0|มาไหว้พระทำบุญกับเพื่อนร่วมงานค่ะ
18|7184|4.0|1.0|มีมาตราการเดินทางผ่านตู้พ่นน้ำยาฆ่าเชื้อโควิด สวมหน้ากาก เว้นระยะ มีคนมาพอประมาณค่ะ
18|2041|5.0|4.0|เป็นพระอารามหลวงที่งดงามวัดหนึ่งในประเทศไทยเป็นวัดประจำจัวหวัดหนองคายโดยเฉพาะหลวงพ่อพระใสพระคู่เมืองหนองคาย
18|7185|5.0|3.0|"น้ำปั่นกับกาแฟอร่อยมากมีให้เลือกหลากหลาย แม่ค้าน่ารัก  ที่จอดรถกว้างขวางนะ

(โดยรวมร้านนี้ดีมากๆเลยครับสมกับเป็น ร้านประจำอำเภอจริงๆ)"
18|7186|5.0|3.0|สวย ศิลปงาม เมืองเวียงจันทน์
18|7187|5.0|3.0|เป็นอารามหลวงมีหลวงพ่อพระใสประดิษฐาน ให้ชาวไทยชาวลาวได้กราบไหว้บูชา
18|3053|5.0|2.0|สาธุ วันนี้วันดี
18|7188|5.0|1.0|"หลวงพ่อพระใส ศักดิ์สิทธิ์น่าศักดิ์การะ
มีที่จอดรถกว้าง"
18|7189|5.0|3.0|เป็นวัดที่สวยงามใครที่มาหนองคายไม่ควรพลาดที่จะไปกราบหลวงพ่อพระใสครับ ต.ในเมือง จหนองคาย ครับผม
18|3222|5.0|6.0|สงกรานต์ปี 2559 ไม่เปิดโบสให้เข้าครับ ต้องมาสรงน้ำหลวงพ่อพระใสองค์จำลองด้านล่างแทน...เสียดายจัง
18|7190|5.0|2.0|เป็น​วัด​ที่​ศักดิ์สิทธิ์​มี​หลวงพ่อ​พระ​ใส​ที่​ชาว​หนองคาย​และ​ชาวลาวเคารพ​เป็น​อย่างมาก
18|7191|4.0|2.0|มีหลวงพ่อพระใสเป็นสิ่งศักค์สิทธ์ยืดใจของชาวจ.หนองคายและเป็นพุทธคุณของชาวจ.หนองคาย
18|7192|5.0|1.0|หลวงพ่อพระใสศักดิ์สิทธิ์ คู่บ้านคู่เมืองหนองคาย
18|7193|4.0|1.0|เป็นวัดคู่บ้านคู่เมืองที่ผู้ไปเยือนควรแวะไปสักการะ เพื่อเป็นศิริมงคล
18|85|5.0|3.0|เป็นวัดที่เก่าแก่มีหลวงพ่อพระใสมีลักษณ์ทีงดงามมาก ของชาวหนองคาย
18|5387|5.0|2.0|มีหลวงพ่อพระใส สิ่งศักดิ์สิทธิ์คู่บ้านคู่เมืองหนองคายให้สักการะบูชา...🙏🙏🙏
18|7194|4.0|0.6|มา2รอบแล้ว เป็นบุญยิ่งนัก
18|3267|5.0|2.0|มีพระพุทธรูปคู่บ้านเมืองของจ.หนองคายเป็นที่นับถือสักการะของประชาชนทั้งชาวไทยและชาวลาวประเทศเพื่อนบ้าน
18|534|3.0|1.0|เป็นที่สักการะบูชาพระรัตนตรัยและสิ่งศักดิ์สิทธิ์ครับ
18|7195|5.0|3.0|วิจิตรงดงาม หลวงพ่อใส
18|7196|5.0|3.0|วัดที่เป็นที่เคารพนับถือของชาวหนองคายและชาวลาว
18|7197|5.0|2.0|"ท่าได้ไปเที่ยวหนองคายอย่าลืมแวะวัดโพธิ์ชัยด้วยนะครับมาขอพรหลวงพ่อพระใส ศักดิ์สิทธิ์
นะครับ!"
18|921|5.0|2.0|เป็นสถานที่เลื่อมใสของ ชาวไทย และต่างชาติ มีหลวงพ่อพระใส ที่ศักดิสิทธิ์
18|7198|5.0|2.0|เป็นวัดคู่บ้านคู่เมืองของ จ.หนองคาย ใครมาเยือน ต้องมากราบสักการะท่านให้ได้ เพื่อเป็นศิริมงคลแก่ตัวเองและครอบครัว
18|7199|4.0|1.0|วัดสวย เงียบสงบ
18|7200|5.0|0.6|ภ
18|4944|5.0|3.0|ต้องมากราบไหว้สักครั้งนะครับ
18|7201|3.0|3.0|ไปสงน้ำหลวงพระใสจร้า
18|1659|5.0|3.0|มีประวัติหลวงพ่อพระใสมากมาย คนหนองคายนิยมมาที่นี่ เป็นวัดที่คนหนองคายนับถือ
18|414|5.0|1.0|หลวงพ่อพระใส งดงามศิลป์ะล้านช้าง  ตำนานเรื่องเล่า
18|4216|5.0|2.0|สวยงาม มีคุณค่าแห่งการสักการะ มีที่จอดรถสะดวกสบาย มีห้องน้ำสะอาดหลายห้องมีของซื้อขายและอาหารเครื่องดื่ม
18|7202|5.0|0.4|แรงแห่งศรัทธา
18|7203|5.0|2.0|"เป็้นสถานที่ศักดิ์สิทธิ์ ประจำจังหวัดหนองคาย
มากราบไหว้ ถือเป็นมงคลแก่ชีวิต ใครมาหนองคาย
ไม่ควรพลาด นะคะ"
18|7204|5.0|5.0|หลวงพ่อพระใส ท่านเป็นที่ยึดเหนี่ยวจิตใจคนหนองคายอย่างยิ่ง   มีโอกาสแวะไปกราบไหว้ท่านนะครับ
18|7205|5.0|3.0|เป็นวัดที่ประดิษฐาน​หลวงพ่อ​พระใส​ ซึ่งเป็นพระพุทธรูปศักดิ์สิทธิ์​คู่บ้านคู่เมืองหนองคาย
18|7206|5.0|2.0|สาธุหลวงพ่อพระใส
18|5439|5.0|3.0|มาหนองคายต้องเเวะกราบหลวงพ่อพระใส เพื่อความเป็นสิริมงคล
18|7207|5.0|1.0|หลวงพ่อพระใสท่านประทานบุตรสาวที่น่ารักให้ครอบครัวของเรา
18|7208|5.0|1.0|ดีเยี่ยมผมมาไหว้หลวงพ่อพระใสขอพรท่านทุกปีครับผม
18|7209|5.0|2.0|สถานที่หลายคนได้ไปกราบกันมาแต่มีคนสังเกตดูไหมคัพว่าอากาศจะร้อนแค่ไหนพอได้เข้าบริเวณวัดรู้สึกความสบายกายชุ่มชื้นใจ
18|300|4.0|7.0|"บังเอิญหลงทางเลยมาจอดที่นี่
ในอารามสวยมาก เพิ่งนึกขึ้นมาได้ว่าวัดนี้ดัง
ศักด์ศิทธิ์มาก …"
18|7210|5.0|4.0|เป็นวัดที่ตั้งใจจะมากราบไหว้หลวงพ่อพระใสมานานแล้ว และเดี๋ยวนี้ก็สมหวัง สาธุๆๆ
18|7211|5.0|2.0|ขอพรหลวงพ่อพระใส
18|7212|4.0|3.0|เป็นวัดที่มีความขลัง ความศักดิ์สิทธิ์ มีองค์หลวงพ่อพระใสที่สวยงาม ศักดิ์สิทธิ์มากๆอีกมี่หนึ่ง
18|7213|5.0|2.0|#ส่งโลงเย็นจ.หนองคาย
18|418|5.0|5.0|"""อะระหัง พุทโธ โพธิชะโย เสยยะคุโณ มหาลาโภ ปิยังมะมะ ภะวันตุโน โหตุ สัพพะธาฯ"" ขอนมัสการหลวงพ่อพระใสวัดโพธิ์ชัย สาธุ"
18|7214|5.0|2.0|อารามหลวง มีหลวงพ่อพระใส เป็นที่สักการะบูชาของชาวไทย และชาวลาว
18|7215|5.0|0.9|หนึ่งในความจำของการมาหนองคายต้องวัดนี้ครับ
18|7216|5.0|2.0|ปิติได้กราบหลวงพ่อพระใส
18|7217|5.0|3.0|ศูนย์รวมจิตใจของชาว จังหวัดหนองคาย และประชาชนทะ่วประเทศ คือ หลวงพ่อพระใส ณ วัดโพธิ์ชัย อารามหลวง
18|6343|5.0|3.0|มาตามคำแนะนำเจ้าถิ่นว่า มาหนองคายต้องมากราบหลวงพ่อพระใส สาธุค่ะ
18|7218|4.0|2.0|"กราบนมัสการหลวงพ่อในโบสถธิ์แล้วสบายใจครับ
มีการขายที่เป็นพุทธบริษัทเกินดีงาม"
18|673|3.0|3.0|"พระใส ศิลปร่วมสมัย อย่าพลาดถ้ามา
สุดเหนือแดนอีสาน ต้องมาเยี่ยมเรา
วัดโพธิ์ชัย ณหนองคาย"
18|7219|5.0|3.0|"พระใส มีความงดงามและศักดิ์สิทธิ์มาก
ไปหนองคายต้องไปกราบขอพรจากท่าน
ทุกครั้ง"
18|7220|4.0|2.0|ในอุโบสถสวยงามจริงๆ
18|7221|5.0|2.0|หลวงพ่อพระใสศักดิ์สิทธิ์​  เป็นที่เคารพ​ของคนเมืองหนองคาย​
18|7222|5.0|3.0|ดีงามคะ
18|553|4.0|2.0|ประดิษฐานหลวงพ่อพระใส พระพุทธรูปสักสิทธิ์คู่เมือง มาสะดวก จอดรถสะดวก
18|7223|4.0|4.0|ใครไปหนองคายควรแวะขอพร หลวงพ่อพระใส เพื่อความเป็นศิริมงคล
18|3299|4.0|3.0|วัดเก่าแก่ประจำเมืองหนองคายหนองคายไม่ถึงหลวงพ่อพระใสปีหนึ่งว่ามาไม่ถึง
18|7224|4.0|2.0|พระพุทธรูปสำคัญของเมืองหนองคาย
18|7225|4.0|2.0|เหมือนวัดดังไปทั่วไปเมื่อมาหนองคายก็แวะเวียนเข้ามาสักการะหลวงพ่อพระใส
18|7226|4.0|3.0|วัดใหญประจำจังหวัดหนองคาย เยี่ยมชมศิลปะ อีสาน มีหลวงพ่อพระใสที่ชาวหนองคายเคารพนับถือ
18|7227|5.0|1.0|มาหนองคายแวะมาไหว้ ขอพร
18|367|5.0|1.0|ต้องเข้ากราบไหว้ทุกครั้งเมื่อมาเมืองนี้​ ร่มรื่น​  หนองคายครับ
18|5344|5.0|2.0|ชอบมากค่ะถ้าไปหนองคายต้องกราบหลวงพ่อ ทุกครั้งค่ะ  จัดที่ถ่ายภาพตรงมุมทางขึ้น ได้น่ารักค่ะ
18|178|5.0|2.0|เชิญมาไหว้พระ  ทำบุญครับ
18|7228|5.0|1.0|มีความศรัทธา​บารมี​องค์​หลวงพ่อพระใสอย่างสูงยิ่ง
18|7229|5.0|2.0|พระอารามหลวงมีหลวงพ่อพระใสเป็นที่เคารพสักการะบูชาของชาวหนองคาย
18|606|5.0|3.0|ร่มรื่น หลวงพ่อพระใส เป็นที่เคารพบูชา ผู้คนศรัทธาเคารพนับถือ
18|375|5.0|1.0|องค์พระใส พระคู่บ้านคู่เมืองหนองคาย มีจิตรกรรมสวยงามในอุโบสถ
18|7230|5.0|5.0|วัดหลวงพ่อพระใสเป้นวัดคู่บ้านคู่เมืองของชาวจังหวัดหนองคายที่น่าไปกราบไหว้ขอพร
18|7231|5.0|3.0|มาอยู่เมืองหนองไม่เคยได้มากราบหลวงพ่อเลยวันนี้ได้มารับใบขับขี่ก้เลยแวะมากราบหลวงพ่อเป้นครั้งแรกรู้สึกเป้นบุญของกระผมมาก
18|3339|5.0|2.0|หลวงพ่อพระใส พระเสริม พระสุก คู่บ้านคู่เมืองหนองคาย น่าเลื่อมใสศรัทธายิ่ง
18|5978|5.0|3.0|เคยมาขอในยามที่สิ้นหวัง แล้วคําอธิษฐานเป็นจริง เมื่อใดก็ตามที่รู้สึกขาดกำลังใจ มาขอพรเพื่อเป็นศิริมงคล แก่ตนกันนะคะ
18|7232|5.0|1.0|ไหว้พระ..หลวงพ่อพระใส..กราบขอพร..ซื้อที่ดินถวายวัด
18|7233|3.0|1.0|เป็นวัดที่คนเลื่อมไสไปกราบไหว้ขอพรหลวงพ่อพระไสมากมาย
18|7234|5.0|2.0|วัดโพธิ์ชัยเป็นวัดอารามหลวงผู้คนศัทรานับถือ เป็นสักการะคู่บ้านคู่เมืองหนองคาย
18|7235|5.0|3.0|พระคู่เมืองหนองคาย มีภาพฝาผนังลายวิจิตรเล่าถึงความเป็นมา ชาวอุดรหนองคายษรัทธาและเลื่อมใสในพุทธคุณมาก
18|644|4.0|4.0|วัดที่ประดิษยฐานหลวงพ่อพระใสอันเป็นทีาสักการะของพี่น้องทั้งไทยจีนลาวเวียดนาม
18|7236|5.0|4.0|แวะมาทำบุญซื้อที่ดินบริจาค 50 100 บาท ได้หมดครับ หลวงพ่อพระใส
18|7237|5.0|0.8|สวยงาม น่าประทับใจ
18|7238|3.0|2.0|คับแคบตามสภาพวัดในต่างจังหวัดเดินทางแต่ละจุดสะดวกรองรับผู้มาเยือนมุมถ่ายภาพกว้างได้ลำบาก
18|7239|5.0|3.0|เป็นบุญมากที่ได้สัมผั​ส​
18|7240|5.0|5.0|มาขอพรให้ชีวิตดีขึ้นค่ะ สาธุ
18|7241|4.0|3.0|ศาสนสถานศักดิ์สิทธิ์ ที่ประดิษฐานพระพุทธรูปคู่บ้านคู่เมือง เป็นที่เคารพนับถือของผู้คน 2 ฝั่งโขง
18|7242|5.0|3.0|นอกจากความศักดิ์สิทธิ์ และความศัทธาจากชาวหนองคายแล้ว วัดยังมีสถาปัตยกรรมฝาผนังที่สวยงามมากๆ
18|5958|5.0|3.0|หลวงพ่อพระใสเป็นที่เครพของประชาชนคนหนองคายมากๆ
18|7243|4.0|0.6|สถานที่ศักดิ์สิทธิ์ศูนย์รวมแห่งศรัทธา
18|7244|5.0|1.0|เป็นอารามหลวงคู่บ้านคู่เมืองของชาวจังหวัดหนองคายและจังหวัดใกล้เคียง
18|3920|5.0|0.7|หลวงพ่อพระใส ทรงเครื่องสวยงาม
18|7245|5.0|3.0|เป็นครั้งแรกที่ได้มาสรงน้ำองค์หลวงพ่อ นับเป็นบุญของลูกยิ่งนัก
18|2728|5.0|5.0|พ่อนำชัยและผมลูกชายคนที่สองของพ่อตั้งใจมากราบหลองพ่อพระใสและทำบุญต่ออายุพ่อและแม่สองคนที่นี่มานานมากแล้ววันนี้ได้ทำตามที่ตั้งใจไว้ทุกประการ  สุภัคลูก
18|5400|5.0|3.0|บารมีหลวงพ่อพระใส ปกปักรักษา ชาวหนองคายให้มีความสุขทุกวันครับผม
18|7246|5.0|3.0|"เป็นที่ประดิษฐานหลวงพ่อพระใส
เป็นที่สักการะบูชาของชาวไทยและชาวลาว"
18|7247|3.0|2.0|การจราจรภายในวัดช่วงเลิกเรียนของเด็​ก ๆ​  หากได้รับการจัดการที่เหมาะสม​(เพิ่มขึ้น)​ว่าที่เป็นอยู่ขณะนี้จะดูเยี่ยมมากเลย
18|7248|5.0|2.0|พลวงพอพระใส.พระพุธรูปที่มองแล้วมีความสุขใจ.มีการจัดระเบียบการเข้าชมสถานที่ของวัดที่ดีน่าชื่นชมค่ะ
18|7249|4.0|2.0|วัดเก่าแก่ของชาวท่าอุเทนบ้านไทญ้อเป็นที่สักการะกราบไหว้บูชาของชาวบ้านแถบนั้นและผู้มาเยือน
18|7250|5.0|2.0|หลวงพ่อท่านสักสิทธ์มากคับเป็นจังหวัดที่ใกล้แม่นํ้าทําให้บรรยากาศน่าไปท่องเที่ยวคนที่นั้นยิ้มแย้มแจ่มใส่สรุปดีมากไปคับ
18|7251|5.0|2.0|ผู้คนมากมายทั้งชาวไทย ลาว หลั่งไหลเข้า ออก เพื่อสักการะองค์หลวงพ่อพระใส
18|7252|5.0|3.0|สาธุครับ
18|7253|5.0|3.0|วัดโพธ์ชัย  มีพระพุทธรูป พระไสซึ่งก็เป็นที่สักการะบูชาของปวงชนชาวไทยและลาวครับ
18|1875|5.0|3.0|หลวงพ่อพระใสท่านเป็นที่เลื่อมใสศรัทธาของพี่น้องชาวหนองคายและใหล
18|622|5.0|0.1|ดีครับ
18|7254|5.0|1.0|กราบหลวงพ่อพระใส..ต่อไปนี้เจอแต่สิ่งดีๆ
18|424|5.0|3.0|มีหลวงพ่อพระใสซึ่งเป็นที่เคารพสักการะของประชาชนชาวหนองคายและทั่วไป
18|7255|5.0|1.0|อากาศร้อนๆแบบนี้ลองเข้าวัดดูว่าจะเย็นลงแบบเค้าว่ากันมั๊ย
18|5867|5.0|2.0|วัดสวยอยู่ในเมืองเดินทางสะดวก
18|7256|4.0|4.0|ชอบครับได้มีโอกาสมากราบขอพรท่านเงียบสงบดี..พอดีมาช่วงนี้ทางวัดได้จัดให้ได้ร่วมทำบุญหล่อเทียนมีความสุขครับ
18|7257|5.0|3.0|พุทธสถานอันศักดิสิทธิ์คู่บ้านคู่เมืองของชาวอิสาน ที่ทุกๆท่านต้องมาให้ได้ในชีวิตนี้
18|7258|5.0|1.0|สถานร่มรื่น สะอาด ศักดิ์สิทธิ์
18|7259|5.0|0.4|ร่มเย็น
18|4273|5.0|3.0|วัดอารามหลวงหลวงพ่อพระใส
18|5480|4.0|0.5|กราบไหว้พระใสขอพร
18|7260|5.0|1.0|มากราบขอพรหลวงพ่อพระใสเพื่อเป็นสิริมงคล
18|7261|5.0|1.0|มีประวัติขององค์หลวงพ่อใสให้อ่านภายในผนังโบสถ์​
18|429|5.0|3.0|วัดอารามหลวง ต้องมาสักการะหลวงพ่อพระใส พระคู่บ้านคู่เมืองหนองคาย
18|7262|5.0|0.2|สงบดีมาก
18|7263|5.0|2.0|ถ้ามาจากต่างจังหวัดได้มาที่หนองคายผมว่าสมควรแวะเข้ามากราบสักระซักครั้งก็ดีนะครับ
18|368|4.0|3.0|ไหว้พระทำให้ใจผ่องใสและมีร้านก๋วยเตี๋ยวปลาตรงทางเข้าใกล้ประตูวัดทำให้อิ่มท้องและ ขอ        บอก (ท่านใดเคยกินเกี๋ยวปลาสามย่านที่ จ. ระยอง ที่นี่รสเข้มกว่าต้องลอง)
18|5355|5.0|2.0|วัดที่ประดิษฐองค์หลวงพ่อพระใสศักดิ์สิทธิ์ของ​ จ.​ หนองคาย
18|7264|5.0|5.0|ได้ไปท่องเที่ยวและแวะไปกราบไหว้หลวงพ่อพระใส เพื่อความเป็นศิริมงคลครับ
18|2695|5.0|1.0|ไว้จะมาใหม่นะ  เป็นวัดที่มีประวัติความเป็นมา น่าสนใจมาก
18|7265|4.0|2.0|วัดคู่บ้าน คู่เมือง จังหวัดหนองคาย ผู้คนเลื่อมใสมาสักการะบูชากันเยอะ
18|872|5.0|4.0|พระพุทธรูปคู่บ้านคู่เมืองหนองคาย เป็นพระอารามหลวง ชาวไทยทุกคนมาเยือนหนองคายต้องมากราบขอพรเป็นประจำ
18|428|4.0|2.0|สถานที่ศักดิ์สิทธิ์ คู่บ้านคู่เมืองจังหวัดหนองคายเป็นที่เคารพสักการะของคนมาแต่โบราณ
18|5277|4.0|2.0|มาวันธรรมดา ไม่ติดเทศกาลอะไร ดีกว่าค่ะ เพราะที่จอดรถมีน้อย นอกนั้นสะดวก
18|7266|5.0|3.0|เป็นสถานที่ประดิษฐานหลวงพ่อพระใสพระคู่บ้านคู่เมืองหนองคาย
18|7267|5.0|1.0|บูชาพระเครื่องมาคับ พระสวยๆไม่แพง
18|7268|5.0|2.0|มาดูว่ามีไรทำบุญจ้า
18|7269|5.0|2.0|ไหว้หลวงพ่อพระใส จิตใจสงบและเป็นสุขทุกๆครั้งครับ
18|7270|5.0|3.0|กราบองค์หลวงพ่อพระใส เพิ่มความเป็นศิริมงคลให้กับตัวเอง
18|7271|5.0|3.0|เป็นสถานที่ศักดิ์สิทธิ์ ผู้คนมากมายทั่วสารทิศหลั่งไหลเข้ามากราบไหว้บูชาบุญบารมีคุ้มครองปลอดภัยแคล้วคลาดสาธุสาธุสาธุ
18|7272|5.0|3.0|หลวงพ่อพระใส เดินทางปลอดภัย เมื่อห้อยหลวงพ่อพระใสไปด้วย
18|764|5.0|1.0|มาปีนี้ด้วยความศรัทธา
18|80|5.0|2.0|กราบไหว้หลวงพ่อพระใส มีก๋วยเตี๋ยวปลาอร่อยๆข้างวัดครับ
18|7273|5.0|2.0|เป็นวัดศักดิ์สิทธิ์คู่บ้านคู่เมืองหนองคาย เวลากลับบ้านต้องมากราบสักการะทุกครั้ง
18|7274|5.0|3.0|มาหนองคายอย่าลืมมากราบหลวงพ่อพระใส เพื่อความเป็นสิริมงคล
18|7275|5.0|1.0|สถานที่ศักดิ์สิทธิข้าพเจ้าขอพรให้พ่อกับแม่มีสุขภาพร่างกายแข็งแรงปราสจากโรคภัย
18|7276|5.0|1.0|อร่อย ได้เลยอะ
18|122|5.0|3.0|วัดพระไสเป็นวัดที่ศักดิ์สิทธ์ดังมากๆเป็นพระคู่บ้านคู่เมืองจ หนองคาย
18|486|4.0|3.0|วันสงกรานต์คนเยอะมากๆ แต่ที่สำคัญพระต่างคนต่างทำหน้าที่ธุรกิจของตัวเองอย่างขะมักเขม้น
18|7277|5.0|3.0|ที่พึ่งทางใจของเหล่าพี่น้องชาวอีสาน พระพุทธรูป(หลวงพ่อพระใส)ที่งดงาม
18|7278|5.0|1.0|เป็นสถานที่ สวยค่ะ สะดวกในการเดินทาง ฝกล้ร้านอาหาร ที่จอดรถเยอะค่ะ
18|2807|5.0|1.0|วัดพระอารามหลวงจังหวัดหนองคาย(หลวงพ่อพระใส)​
18|2747|5.0|3.0|หล่อเทียนเข้าพรรษาครับ
18|7279|5.0|1.0|แวะสักการะสิ่งศักดิ์สิทธิ์  ขอพรให้เดินทางท่องเที่ยว โดยปลอดภัย ตลอดเส้นทางครับ
18|4657|5.0|0.7|มานมัสการหลวงพ่อพระใส
18|7280|5.0|2.0|มากราบสักการะหลวงพ่อพระใส พระคู่บ้านเมืองจังหวัดหนองคาย
18|7281|5.0|2.0|เป็นพระคู่บ้านคู่เมืองของชาวไทยและชาวลาวที่นับถือศาสนาพุทธมาช้านานแล้ว
18|7282|5.0|5.0|หลวงพ่อพระใส วัดโพธิ์ชัย งดงามศักดิ์สิทธิ์มากครับ น่าเดินมาสักการะอย่างยิ่งครับ สาธุๆๆ
18|556|4.0|3.0|วัดสะอาด แบ่งบริเวณได้ชัดเจน ว่าที่ไหนที่แม่ค้าขายของได้ ที่ไหนเป็นที่จอดรถ ยังดูไม่เป็นรูปแบบพุทธพาณิชย์มากนัก
18|2033|5.0|2.0|เป็นที่ประดิษฐานหลวงพ่อพระใสที่นับถือของชนสองฝั่งโขง
18|7283|5.0|2.0|วันเสาร์ที่ 21 ก.ย.62 เวลาประมาณ 13.00 น. มีคนมากราบสักการะมากพอสมควร ที่จอดรถหาง่าย
18|4660|5.0|3.0|สงกรานต์หนองคาย ..สนุกสนานสำราญใจ
18|2893|5.0|1.0|วัดโพธิ์ชัยเป็นสถานที่เคารพรักของชาวหนองคายครับ
18|7284|5.0|1.0|"ศรัทธาบารมีหลวงพ่อพระใสมากค่ะ
สาธุ"
18|584|5.0|3.0|"สุดยอดวัดดังเมืองหนองคาย
หลวงพ่อพระใสศักดิ์สิทธิ์ มีชื่อเสียง"
18|3601|5.0|2.0|สิ่งศักดิ์สิทธิ์คู่บ้านคู่เมืองหนองคาย ขอพร หลวงพ่อพระใส ชีวิตการงานรุ่งเรือง
18|7285|5.0|1.0|มาหนองคายทั้งทีก็ต้องมาไหว้หลวงพ่อพระใสครับ😊😁
18|7286|4.0|3.0|พระอารามหลวง  ที่ประดิษฐานของหลวงพ่อพระใส  พระคู่บ้านคู่เมืองของจังหวัดหนองคาย
18|7287|4.0|0.5|หลวงพ่อพระใส
18|7288|5.0|2.0|เป็นที่ที่ผมเคารพนับถือมาตลอดคับ
18|7289|5.0|2.0|มากราบไหว้หลวงพ่อพระใส เหมือนมาถึงหนองคายแล้ว
18|7290|4.0|0.7|วัดคือที่สงบและท่องเที่ยว
18|7291|5.0|4.0|ขอพรจากหลวงพ่อพระใสพระพุทธรูปประจำจังหวัดหนองคายที่วัดโพธิ์ชัย
18|7292|5.0|2.0|ไม่มีชอบวัดสวยร่มเย็นจ้าดีใจที่ได้ไปกราบหลวงพ่อขอพรค่ะ
18|7293|5.0|3.0|วัดนี้ที่ทุกคนทุกจังหวัดถ้าได้มาหนองคายคือเป็นวัดที่ทุกคนต้องมาเพราะความศัทธาเลื่อมใสมากค่ะ
18|7294|5.0|1.0|กราบหลวงพ่อพระใส พระคู่บ้านคู่เมืองหนองคาย
18|7295|5.0|1.0|เป็นวัดที่ศักดิ์สิทธิ์แห่งหนึ่งของ ชาวอ.บ้านผือ จ.อุดรธานี
18|7296|5.0|4.0|เป็นวัดประจำจังหวัดหนองคาย มีองค์หลวงพ่อพระใส ประดิษฐานเป็นพระประธาน
18|1002|5.0|1.0|สถานที่ที่ลูกหลานพระใสชาวหนองคายแวะมากราบไหว้ทุกครั้งที่มีโอกาส
18|4271|5.0|1.0|เป็นบุญที่ได้มากราบหลวงพ่อพระใส
18|7297|5.0|2.0|หลวงพ่อพระใสเป็นที่พึ่งทางใจของชาวหนองคาย
18|4838|4.0|3.0|"บรรยากาศให้ความรู้สึกถึงความเป็นวัดเก่าจริงๆอย่างอื่นไม่เขียนนะ
ท่านอื่นเขียนเยอะแล้วที่ให้4ดาวโดยภาบรวมมิใช่ลบหลู่"
18|7298|4.0|2.0|มาทำบุญกับพระคู่บ้านคุ่เมืองกราไหว้ทำให้เป็นศิริมงคลโชคดีมีชัยค่ะ
18|7299|5.0|3.0|กราบหลวงพ่อ​พระ​ใส​
18|7300|5.0|2.0|สิ่งศักดิ์คู่บ้านคู่เมืองที่ผมเคารพบูชา มาตลอด  เทียบเท่าหลวงพ่อพระใหญ่ของเมืองบึงกาฬ
18|412|5.0|3.0|เป็นวัดที่สวย มีคุณค่าทางจิตใจ คู่ควรต่อการบูชาเคารพ
18|7301|3.0|2.0|เป็นสถานที่ศักดิ์สิทธิ์ของจังหวัดหนองคาย
18|427|5.0|3.0|มาหนองคายต้องมาไหว้หลวงพ่อพระใส ฉันมาไหว้ขอพรทุกปี
18|549|5.0|3.0|อนุโมทนาบุญ สาธุ สง่างามคู่เมือง
18|4319|5.0|3.0|ภายในมีบรรยากาศร่มรื่น และภาพจิตรกรรมฝาผนังมีความสวยงามเป็นเอกลักษณ์
18|5923|3.0|2.0|ได้มากราบหลวงพ่อพระใสอีกครั้งจัดระเบียบดีกว่าแต่ก่อน
18|646|5.0|2.0|ใครมาหนองคายถ้าไม่มานมัสการองค์พระใส ก็เหมือนกับไม่ได้มา ครับ
18|7302|5.0|3.0|เป็นสถานที่ที่ชาวหนองคายเคารพนับถือกันครับโดยเฉพาะหลวงพ่อพระ​ใส​
